,group_1,group_2,group_3,sum_1,sum_2,sum_3,max_diff
759,"[12.99, 20.9, 12.77, 8.89, 0.0, 18.09]","[13.21, 12.18, 9.31, 8.66, 14.55, 14.74]","[10.03, 13.42, 10.81, 15.94, 16.72, 6.45]",73.64,72.64999999999999,73.36999999999999,0.9900000000000091
760,"[12.99, 20.9, 12.77, 8.89, 0.0, 18.09]","[13.21, 12.18, 9.31, 14.55, 16.72, 6.45]","[10.03, 13.42, 8.66, 14.74, 10.81, 15.94]",73.64,72.42,73.60000000000001,1.2199999999999989
761,"[12.99, 20.9, 12.77, 8.89, 0.0, 18.09]","[13.21, 12.18, 9.31, 14.74, 16.72, 6.45]","[10.03, 13.42, 8.66, 14.55, 10.81, 15.94]",73.64,72.61,73.41,1.0300000000000011
762,"[12.99, 20.9, 12.77, 8.89, 0.0, 18.09]","[13.21, 12.18, 8.66, 15.94, 16.72, 6.45]","[10.03, 13.42, 9.31, 14.55, 14.74, 10.81]",73.64,73.16,72.86,0.7800000000000011
763,"[12.99, 20.9, 12.77, 8.89, 0.0, 18.09]","[13.21, 12.18, 14.55, 10.81, 15.94, 6.45]","[10.03, 13.42, 9.31, 8.66, 14.74, 16.72]",73.64,73.14,72.88,0.7600000000000051
764,"[12.99, 20.9, 12.77, 8.89, 0.0, 18.09]","[13.21, 12.18, 14.74, 10.81, 15.94, 6.45]","[10.03, 13.42, 9.31, 8.66, 14.55, 16.72]",73.64,73.33000000000001,72.69,0.9500000000000028
765,"[12.99, 20.9, 12.77, 8.89, 0.0, 18.09]","[13.21, 9.31, 8.66, 14.55, 10.81, 15.94]","[10.03, 13.42, 12.18, 14.74, 16.72, 6.45]",73.64,72.48,73.54,1.1599999999999966
766,"[12.99, 20.9, 12.77, 8.89, 0.0, 18.09]","[13.21, 9.31, 8.66, 14.55, 10.81, 16.72]","[10.03, 13.42, 12.18, 14.74, 15.94, 6.45]",73.64,73.26,72.76,0.8799999999999955
767,"[12.99, 20.9, 12.77, 8.89, 0.0, 18.09]","[13.21, 9.31, 8.66, 14.74, 10.81, 15.94]","[10.03, 13.42, 12.18, 14.55, 16.72, 6.45]",73.64,72.67,73.35,0.9699999999999989
768,"[12.99, 20.9, 12.77, 8.89, 0.0, 18.09]","[13.21, 9.31, 8.66, 14.74, 10.81, 16.72]","[10.03, 13.42, 12.18, 14.55, 15.94, 6.45]",73.64,73.45,72.57,1.0700000000000074
769,"[12.99, 20.9, 12.77, 8.89, 0.0, 18.09]","[13.21, 9.31, 10.81, 15.94, 16.72, 6.45]","[10.03, 13.42, 12.18, 8.66, 14.55, 14.74]",73.64,72.44000000000001,73.57999999999998,1.1999999999999886
770,"[12.99, 20.9, 12.77, 8.89, 0.0, 18.09]","[13.21, 8.66, 14.55, 14.74, 15.94, 6.45]","[10.03, 13.42, 12.18, 9.31, 10.81, 16.72]",73.64,73.55000000000001,72.47,1.1700000000000017
771,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 10.03, 13.42, 12.18, 9.31, 14.55]","[8.66, 0.0, 14.74, 15.94, 16.72, 18.09]",72.81,72.7,74.14999999999999,0.10999999999999943
772,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 10.03, 13.42, 12.18, 9.31, 14.74]","[8.66, 14.55, 0.0, 15.94, 16.72, 18.09]",72.81,72.89,73.96,0.0799999999999983
773,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 10.03, 13.42, 12.18, 9.31, 15.94]","[8.66, 14.55, 0.0, 14.74, 16.72, 18.09]",72.81,74.09,72.76,1.3299999999999983
774,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 10.03, 13.42, 12.18, 8.66, 15.94]","[9.31, 14.55, 0.0, 14.74, 16.72, 18.09]",72.81,73.44,73.41,0.030000000000001137
775,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 10.03, 13.42, 9.31, 8.66, 18.09]","[12.18, 14.55, 0.0, 14.74, 15.94, 16.72]",72.81,72.72000000000001,74.13,0.0899999999999892
776,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 10.03, 12.18, 9.31, 14.55, 14.74]","[13.42, 8.66, 0.0, 15.94, 16.72, 18.09]",72.81,74.02,72.83,1.1899999999999977
777,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 10.03, 12.18, 8.66, 14.55, 14.74]","[13.42, 9.31, 0.0, 15.94, 16.72, 18.09]",72.81,73.36999999999999,73.48,0.11000000000001364
778,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 10.03, 9.31, 8.66, 14.55, 18.09]","[13.42, 12.18, 0.0, 14.74, 15.94, 16.72]",72.81,73.85000000000001,73.0,0.8500000000000085
779,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 10.03, 9.31, 8.66, 14.74, 18.09]","[13.42, 12.18, 14.55, 0.0, 15.94, 16.72]",72.81,74.04,72.81,1.230000000000004
780,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 10.03, 9.31, 8.66, 15.94, 16.72]","[13.42, 12.18, 14.55, 0.0, 14.74, 18.09]",72.81,73.87,72.98,0.8900000000000006
781,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 10.03, 0.0, 14.74, 16.72, 18.09]","[13.42, 12.18, 9.31, 8.66, 14.55, 15.94]",72.81,72.79,74.06,0.01999999999999602
782,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 10.03, 0.0, 15.94, 16.72, 18.09]","[13.42, 12.18, 9.31, 8.66, 14.55, 14.74]",72.81,73.99,72.86,1.1299999999999955
783,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 13.42, 12.18, 9.31, 8.66, 15.94]","[10.03, 14.55, 0.0, 14.74, 16.72, 18.09]",72.81,72.72,74.13,0.09000000000000341
784,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 13.42, 12.18, 9.31, 8.66, 16.72]","[10.03, 14.55, 0.0, 14.74, 15.94, 18.09]",72.81,73.5,73.35,0.15000000000000568
785,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 13.42, 12.18, 0.0, 15.94, 18.09]","[10.03, 9.31, 8.66, 14.55, 14.74, 16.72]",72.81,72.84,74.00999999999999,0.030000000000001137
786,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 13.42, 12.18, 0.0, 16.72, 18.09]","[10.03, 9.31, 8.66, 14.55, 14.74, 15.94]",72.81,73.62,73.23,0.39000000000000057
787,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 13.42, 9.31, 8.66, 14.55, 14.74]","[10.03, 12.18, 0.0, 15.94, 16.72, 18.09]",72.81,73.89,72.96,0.9300000000000068
788,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 13.42, 14.55, 0.0, 14.74, 18.09]","[10.03, 12.18, 9.31, 8.66, 15.94, 16.72]",72.81,74.01,72.84,1.1700000000000017
789,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 13.42, 14.55, 0.0, 15.94, 16.72]","[10.03, 12.18, 9.31, 8.66, 14.74, 18.09]",72.81,73.84,73.01,0.8299999999999983
790,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 13.42, 0.0, 14.74, 15.94, 16.72]","[10.03, 12.18, 9.31, 8.66, 14.55, 18.09]",72.81,74.03,72.82000000000001,1.2099999999999937
791,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 12.18, 9.31, 8.66, 14.55, 15.94]","[10.03, 13.42, 0.0, 14.74, 16.72, 18.09]",72.81,73.85,73.0,0.8499999999999943
792,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 12.18, 9.31, 8.66, 14.74, 15.94]","[10.03, 13.42, 14.55, 0.0, 16.72, 18.09]",72.81,74.04,72.81,1.230000000000004
793,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 12.18, 14.55, 0.0, 14.74, 18.09]","[10.03, 13.42, 9.31, 8.66, 15.94, 16.72]",72.81,72.77,74.08,0.04000000000000625
794,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 12.18, 14.55, 0.0, 15.94, 18.09]","[10.03, 13.42, 9.31, 8.66, 14.74, 16.72]",72.81,73.97,72.88,1.0900000000000034
795,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 12.18, 0.0, 14.74, 15.94, 16.72]","[10.03, 13.42, 9.31, 8.66, 14.55, 18.09]",72.81,72.78999999999999,74.06,0.020000000000010232
796,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 12.18, 0.0, 14.74, 15.94, 18.09]","[10.03, 13.42, 9.31, 8.66, 14.55, 16.72]",72.81,74.16,72.69,1.4699999999999989
797,"[12.99, 20.9, 12.77, 8.89, 10.81, 6.45]","[13.21, 9.31, 0.0, 15.94, 16.72, 18.09]","[10.03, 13.42, 12.18, 8.66, 14.55, 14.74]",72.81,73.27,73.57999999999998,0.30999999999998806
798,"[12.99, 20.9, 12.77, 13.42, 12.18, 0.0]","[13.21, 8.89, 9.31, 14.74, 10.81, 16.72]","[10.03, 8.66, 14.55, 15.94, 18.09, 6.45]",72.25999999999999,73.68,73.72,0.03999999999999204
799,"[12.99, 20.9, 12.77, 12.18, 8.66, 6.45]","[13.21, 10.03, 8.89, 13.42, 9.31, 18.09]","[14.55, 0.0, 14.74, 10.81, 15.94, 16.72]",73.95,72.95,72.75999999999999,1.190000000000012
800,"[12.99, 20.9, 12.77, 12.18, 8.66, 6.45]","[13.21, 10.03, 8.89, 13.42, 10.81, 16.72]","[9.31, 14.55, 0.0, 14.74, 15.94, 18.09]",73.95,73.08000000000001,72.63,1.3200000000000074
801,"[12.99, 20.9, 12.77, 12.18, 8.66, 6.45]","[13.21, 10.03, 8.89, 9.31, 14.55, 16.72]","[13.42, 0.0, 14.74, 10.81, 15.94, 18.09]",73.95,72.71000000000001,73.0,1.2399999999999949
802,"[12.99, 20.9, 12.77, 12.18, 8.66, 6.45]","[13.21, 10.03, 8.89, 9.31, 14.74, 16.72]","[13.42, 14.55, 0.0, 10.81, 15.94, 18.09]",73.95,72.9,72.81,1.1400000000000006
803,"[12.99, 20.9, 12.77, 12.18, 8.66, 6.45]","[13.21, 10.03, 13.42, 9.31, 10.81, 15.94]","[8.89, 14.55, 0.0, 14.74, 16.72, 18.09]",73.95,72.72000000000001,72.99,1.2299999999999898
804,"[12.99, 20.9, 12.77, 12.18, 8.66, 6.45]","[13.21, 10.03, 9.31, 14.55, 14.74, 10.81]","[8.89, 13.42, 0.0, 15.94, 16.72, 18.09]",73.95,72.65,73.06,1.2999999999999972
805,"[12.99, 20.9, 12.77, 12.18, 8.66, 6.45]","[13.21, 10.03, 14.55, 0.0, 16.72, 18.09]","[8.89, 13.42, 9.31, 14.74, 10.81, 15.94]",73.95,72.60000000000001,73.11000000000001,1.3499999999999943
806,"[12.99, 20.9, 12.77, 12.18, 8.66, 6.45]","[13.21, 10.03, 0.0, 14.74, 16.72, 18.09]","[8.89, 13.42, 9.31, 14.55, 10.81, 15.94]",73.95,72.79,72.92,1.1599999999999966
807,"[12.99, 20.9, 12.77, 12.18, 8.66, 6.45]","[13.21, 8.89, 9.31, 14.55, 10.81, 15.94]","[10.03, 13.42, 0.0, 14.74, 16.72, 18.09]",73.95,72.71000000000001,73.0,1.2399999999999949
808,"[12.99, 20.9, 12.77, 12.18, 8.66, 6.45]","[13.21, 8.89, 9.31, 14.74, 10.81, 15.94]","[10.03, 13.42, 14.55, 0.0, 16.72, 18.09]",73.95,72.9,72.81,1.1400000000000006
809,"[12.99, 20.9, 12.77, 12.18, 8.66, 6.45]","[13.21, 8.89, 0.0, 15.94, 16.72, 18.09]","[10.03, 13.42, 9.31, 14.55, 14.74, 10.81]",73.95,72.85,72.86,1.1000000000000085
810,"[12.99, 20.9, 12.77, 12.18, 8.66, 6.45]","[13.21, 13.42, 14.55, 0.0, 14.74, 16.72]","[10.03, 8.89, 9.31, 10.81, 15.94, 18.09]",73.95,72.64000000000001,73.07000000000001,1.309999999999988
811,"[12.99, 20.9, 12.77, 12.18, 8.66, 6.45]","[13.21, 14.55, 0.0, 10.81, 15.94, 18.09]","[10.03, 8.89, 13.42, 9.31, 14.74, 16.72]",73.95,72.6,73.11000000000001,1.3500000000000085
812,"[12.99, 20.9, 12.77, 12.18, 8.66, 6.45]","[13.21, 0.0, 14.74, 10.81, 15.94, 18.09]","[10.03, 8.89, 13.42, 9.31, 14.55, 16.72]",73.95,72.79,72.92,1.1599999999999966
813,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 10.03, 8.89, 13.42, 9.31, 18.09]","[8.66, 14.74, 10.81, 15.94, 16.72, 6.45]",73.39,72.95,73.32000000000001,0.4399999999999977
814,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 10.03, 8.89, 13.42, 10.81, 16.72]","[9.31, 8.66, 14.74, 15.94, 18.09, 6.45]",73.39,73.08000000000001,73.19,0.30999999999998806
815,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 10.03, 8.89, 9.31, 14.74, 16.72]","[13.42, 8.66, 10.81, 15.94, 18.09, 6.45]",73.39,72.9,73.37,0.4899999999999949
816,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 10.03, 8.89, 8.66, 14.74, 18.09]","[13.42, 9.31, 10.81, 15.94, 16.72, 6.45]",73.39,73.62,72.64999999999999,0.9700000000000131
817,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 10.03, 8.89, 8.66, 15.94, 16.72]","[13.42, 9.31, 14.74, 10.81, 18.09, 6.45]",73.39,73.45,72.82000000000001,0.6299999999999955
818,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 10.03, 8.89, 14.74, 10.81, 15.94]","[13.42, 9.31, 8.66, 16.72, 18.09, 6.45]",73.39,73.62,72.65,0.9699999999999989
819,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 10.03, 8.89, 15.94, 18.09, 6.45]","[13.42, 9.31, 8.66, 14.74, 10.81, 16.72]",73.39,72.61,73.66,0.7800000000000011
820,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 10.03, 8.89, 16.72, 18.09, 6.45]","[13.42, 9.31, 8.66, 14.74, 10.81, 15.94]",73.39,73.39,72.88000000000001,0.5099999999999909
821,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 10.03, 13.42, 9.31, 8.66, 18.09]","[8.89, 14.74, 10.81, 15.94, 16.72, 6.45]",73.39,72.72000000000001,73.55,0.6699999999999875
822,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 10.03, 13.42, 9.31, 10.81, 15.94]","[8.89, 8.66, 14.74, 16.72, 18.09, 6.45]",73.39,72.72000000000001,73.55,0.6699999999999875
823,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 10.03, 13.42, 9.31, 10.81, 16.72]","[8.89, 8.66, 14.74, 15.94, 18.09, 6.45]",73.39,73.5,72.77,0.730000000000004
824,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 10.03, 13.42, 8.66, 10.81, 16.72]","[8.89, 9.31, 14.74, 15.94, 18.09, 6.45]",73.39,72.85000000000001,73.42,0.539999999999992
825,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 10.03, 13.42, 14.74, 15.94, 6.45]","[8.89, 9.31, 8.66, 10.81, 16.72, 18.09]",73.39,73.79,72.48,1.3100000000000023
826,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 10.03, 9.31, 8.66, 14.74, 16.72]","[8.89, 13.42, 10.81, 15.94, 18.09, 6.45]",73.39,72.67000000000002,73.60000000000001,0.7199999999999847
827,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 10.03, 9.31, 8.66, 15.94, 16.72]","[8.89, 13.42, 14.74, 10.81, 18.09, 6.45]",73.39,73.87,72.4,1.4699999999999989
828,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 10.03, 9.31, 15.94, 18.09, 6.45]","[8.89, 13.42, 8.66, 14.74, 10.81, 16.72]",73.39,73.03,73.24000000000001,0.35999999999999943
829,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 10.03, 9.31, 16.72, 18.09, 6.45]","[8.89, 13.42, 8.66, 14.74, 10.81, 15.94]",73.39,73.81,72.46000000000001,1.3499999999999943
830,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 10.03, 8.66, 14.74, 10.81, 15.94]","[8.89, 13.42, 9.31, 16.72, 18.09, 6.45]",73.39,73.39,72.88000000000001,0.5099999999999909
831,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 10.03, 8.66, 16.72, 18.09, 6.45]","[8.89, 13.42, 9.31, 14.74, 10.81, 15.94]",73.39,73.16000000000001,73.11000000000001,0.2799999999999869
832,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 10.03, 14.74, 10.81, 18.09, 6.45]","[8.89, 13.42, 9.31, 8.66, 15.94, 16.72]",73.39,73.33000000000001,72.94,0.45000000000000284
833,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 10.03, 10.81, 15.94, 16.72, 6.45]","[8.89, 13.42, 9.31, 8.66, 14.74, 18.09]",73.39,73.16000000000001,73.11,0.28000000000000114
834,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 8.89, 13.42, 9.31, 10.81, 18.09]","[10.03, 8.66, 14.74, 15.94, 16.72, 6.45]",73.39,73.73,72.54,1.1899999999999977
835,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 8.89, 13.42, 8.66, 10.81, 18.09]","[10.03, 9.31, 14.74, 15.94, 16.72, 6.45]",73.39,73.08000000000001,73.19,0.30999999999998806
836,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 8.89, 13.42, 14.74, 15.94, 6.45]","[10.03, 9.31, 8.66, 10.81, 16.72, 18.09]",73.39,72.65,73.62,0.7399999999999949
837,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 8.89, 13.42, 14.74, 16.72, 6.45]","[10.03, 9.31, 8.66, 10.81, 15.94, 18.09]",73.39,73.43,72.84,0.5900000000000034
838,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 8.89, 9.31, 8.66, 14.74, 18.09]","[10.03, 13.42, 10.81, 15.94, 16.72, 6.45]",73.39,72.9,73.36999999999999,0.4899999999999949
839,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 8.89, 9.31, 8.66, 15.94, 16.72]","[10.03, 13.42, 14.74, 10.81, 18.09, 6.45]",73.39,72.73,73.54,0.6599999999999966
840,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 8.89, 9.31, 14.74, 10.81, 15.94]","[10.03, 13.42, 8.66, 16.72, 18.09, 6.45]",73.39,72.9,73.37,0.4899999999999949
841,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 8.89, 9.31, 14.74, 10.81, 16.72]","[10.03, 13.42, 8.66, 15.94, 18.09, 6.45]",73.39,73.68,72.59,1.0900000000000034
842,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 8.89, 9.31, 16.72, 18.09, 6.45]","[10.03, 13.42, 8.66, 14.74, 10.81, 15.94]",73.39,72.67,73.60000000000001,0.7199999999999989
843,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 8.89, 8.66, 14.74, 10.81, 16.72]","[10.03, 13.42, 9.31, 15.94, 18.09, 6.45]",73.39,73.03,73.24,0.35999999999999943
844,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 8.89, 10.81, 15.94, 18.09, 6.45]","[10.03, 13.42, 9.31, 8.66, 14.74, 16.72]",73.39,73.39,72.88,0.5100000000000051
845,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 13.42, 9.31, 8.66, 10.81, 18.09]","[10.03, 8.89, 14.74, 15.94, 16.72, 6.45]",73.39,73.50000000000001,72.77,0.7300000000000182
846,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 13.42, 9.31, 14.74, 15.94, 6.45]","[10.03, 8.89, 8.66, 10.81, 16.72, 18.09]",73.39,73.07000000000001,73.2,0.3199999999999932
847,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 13.42, 9.31, 14.74, 16.72, 6.45]","[10.03, 8.89, 8.66, 10.81, 15.94, 18.09]",73.39,73.85000000000001,72.42,1.4300000000000068
848,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 13.42, 8.66, 14.74, 15.94, 6.45]","[10.03, 8.89, 9.31, 10.81, 16.72, 18.09]",73.39,72.42000000000002,73.85000000000001,0.9699999999999847
849,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 13.42, 8.66, 14.74, 16.72, 6.45]","[10.03, 8.89, 9.31, 10.81, 15.94, 18.09]",73.39,73.2,73.07000000000001,0.3199999999999932
850,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 9.31, 8.66, 14.74, 10.81, 15.94]","[10.03, 8.89, 13.42, 16.72, 18.09, 6.45]",73.39,72.67,73.60000000000001,0.7199999999999989
851,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 9.31, 8.66, 14.74, 10.81, 16.72]","[10.03, 8.89, 13.42, 15.94, 18.09, 6.45]",73.39,73.45,72.82000000000001,0.6299999999999955
852,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 9.31, 8.66, 16.72, 18.09, 6.45]","[10.03, 8.89, 13.42, 14.74, 10.81, 15.94]",73.39,72.44000000000001,73.83000000000001,0.9499999999999886
853,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 9.31, 14.74, 10.81, 18.09, 6.45]","[10.03, 8.89, 13.42, 8.66, 15.94, 16.72]",73.39,72.61000000000001,73.66,0.7799999999999869
854,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 9.31, 10.81, 15.94, 16.72, 6.45]","[10.03, 8.89, 13.42, 8.66, 14.74, 18.09]",73.39,72.44000000000001,73.83,0.9499999999999886
855,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 9.31, 10.81, 15.94, 18.09, 6.45]","[10.03, 8.89, 13.42, 8.66, 14.74, 16.72]",73.39,73.81,72.46000000000001,1.3499999999999943
856,"[12.99, 20.9, 12.77, 12.18, 14.55, 0.0]","[13.21, 8.66, 10.81, 15.94, 18.09, 6.45]","[10.03, 8.89, 13.42, 9.31, 14.74, 16.72]",73.39,73.16,73.11000000000001,0.2799999999999869
857,"[12.99, 20.9, 12.77, 12.18, 0.0, 14.74]","[13.21, 10.03, 8.89, 13.42, 9.31, 18.09]","[8.66, 14.55, 10.81, 15.94, 16.72, 6.45]",73.58,72.95,73.13000000000001,0.6299999999999955
858,"[12.99, 20.9, 12.77, 12.18, 0.0, 14.74]","[13.21, 10.03, 8.89, 13.42, 8.66, 18.09]","[9.31, 14.55, 10.81, 15.94, 16.72, 6.45]",73.58,72.30000000000001,73.78,1.279999999999987
859,"[12.99, 20.9, 12.77, 12.18, 0.0, 14.74]","[13.21, 10.03, 8.89, 13.42, 10.81, 15.94]","[9.31, 8.66, 14.55, 16.72, 18.09, 6.45]",73.58,72.30000000000001,73.78,1.279999999999987
860,"[12.99, 20.9, 12.77, 12.18, 0.0, 14.74]","[13.21, 10.03, 8.89, 13.42, 10.81, 16.72]","[9.31, 8.66, 14.55, 15.94, 18.09, 6.45]",73.58,73.08000000000001,73.0,0.5799999999999983
861,"[12.99, 20.9, 12.77, 12.18, 0.0, 14.74]","[13.21, 10.03, 8.89, 9.31, 14.55, 16.72]","[13.42, 8.66, 10.81, 15.94, 18.09, 6.45]",73.58,72.71000000000001,73.37,0.8699999999999903
862,"[12.99, 20.9, 12.77, 12.18, 0.0, 14.74]","[13.21, 10.03, 8.89, 8.66, 14.55, 18.09]","[13.42, 9.31, 10.81, 15.94, 16.72, 6.45]",73.58,73.43,72.64999999999999,0.9300000000000068
863,"[12.99, 20.9, 12.77, 12.18, 0.0, 14.74]","[13.21, 10.03, 8.89, 8.66, 15.94, 16.72]","[13.42, 9.31, 14.55, 10.81, 18.09, 6.45]",73.58,73.45,72.63000000000001,0.9499999999999886
864,"[12.99, 20.9, 12.77, 12.18, 0.0, 14.74]","[13.21, 10.03, 8.89, 14.55, 10.81, 15.94]","[13.42, 9.31, 8.66, 16.72, 18.09, 6.45]",73.58,73.43,72.65,0.9299999999999926
865,"[12.99, 20.9, 12.77, 12.18, 0.0, 14.74]","[13.21, 10.03, 8.89, 15.94, 18.09, 6.45]","[13.42, 9.31, 8.66, 14.55, 10.81, 16.72]",73.58,72.61,73.47,0.9699999999999989
866,"[12.99, 20.9, 12.77, 12.18, 0.0, 14.74]","[13.21, 10.03, 8.89, 16.72, 18.09, 6.45]","[13.42, 9.31, 8.66, 14.55, 10.81, 15.94]",73.58,73.39,72.69,0.8900000000000006
867,"[12.99, 20.9, 12.77, 12.18, 0.0, 14.74]","[13.21, 10.03, 13.42, 9.31, 8.66, 18.09]","[8.89, 14.55, 10.81, 15.94, 16.72, 6.45]",73.58,72.72000000000001,73.36,0.8599999999999852
868,"[12.99, 20.9, 12.77, 12.18, 0.0, 14.74]","[13.21, 10.03, 13.42, 9.31, 10.81, 15.94]","[8.89, 8.66, 14.55, 16.72, 18.09, 6.45]",73.58,72.72000000000001,73.36,0.8599999999999852
869,"[12.99, 20.9, 12.77, 12.18, 0.0, 14.74]","[13.21, 10.03, 13.42, 9.31, 10.81, 16.72]","[8.89, 8.66, 14.55, 15.94, 18.09, 6.45]",73.58,73.5,72.58,1.0
870,"[12.99, 20.9, 12.77, 12.18, 0.0, 14.74]","[13.21, 10.03, 13.42, 8.66, 10.81, 16.72]","[8.89, 9.31, 14.55, 15.94, 18.09, 6.45]",73.58,72.85000000000001,73.23,0.7299999999999898
871,"[12.99, 20.9, 12.77, 12.18, 0.0, 14.74]","[13.21, 10.03, 13.42, 14.55, 15.94, 6.45]","[8.89, 9.31, 8.66, 10.81, 16.72, 18.09]",73.58,73.60000000000001,72.48,1.1200000000000045
872,"[12.99, 20.9, 12.77, 12.18, 0.0, 14.74]","[13.21, 10.03, 9.31, 8.66, 14.55, 16.72]","[8.89, 13.42, 10.81, 15.94, 18.09, 6.45]",73.58,72.48,73.60000000000001,1.0999999999999943
873,"[12.99, 20.9, 12.77, 12.18, 0.0, 14.74]","[13.21, 10.03, 9.31, 15.94, 18.09, 6.45]","[8.89, 13.42, 8.66, 14.55, 10.81, 16.72]",73.58,73.03,73.05000000000001,0.5499999999999972
874,"[12.99, 20.9, 12.77, 12.18, 0.0, 14.74]","[13.21, 10.03, 8.66, 14.55, 10.81, 15.94]","[8.89, 13.42, 9.31, 16.72, 18.09, 6.45]",73.58,73.2,72.88000000000001,0.6999999999999886
